prolific_id,participant_id,trial_type,trial_index,image_shown,image_category,feed_duration_seconds,post_dwell_seconds,feed_source,like_state,share_state,image_index,scroll_to_bottom,political_affiliation,condition,consented,blame_prescriptive,praise_prescriptive,emotion_prescriptive,poli_prescriptive,blame_descriptive,praise_descriptive,emotion_descriptive,political_descriptive,blame_prescriptive_ownNetwork,praise_prescriptive_ownNetwork,emotion_prescriptive_ownNetwork,poli_prescriptive_ownNetwork,blame_descriptive_ownNetwork,praise_descriptive_ownNetwork,emotion_descriptive_ownNetwork,political_descriptive_ownNetwork,gender,age,language,education,employment,party,party_lean,political_ideology,political_follow,rep_id,dem_id,sm_use,sm_use_slider,sm_use_poli,sm_use_poli_slider,sm_post_poli,sm_post_poli_slider,share_why
TEST999,3,social-media-feed,5,Slide17.png,neutral_political,,0.8834,,,,14,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide39.png,dem_outgroup_blame,,0.0517,,,,15,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide14.png,neutral_political,,0.0415,,,,16,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide111.png,rep_ingroup_praise,,0.05,,,,17,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide66.png,dem_outgroup_blame,,0.0659,,,,18,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide610.png,distractor,,0.0677,,,,19,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide609.png,distractor,,0.0746,,,,20,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide81.png,rep_ingroup_praise,,0.0762,,,,21,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide28.png,rep_outgroup_blame,,0.0833,,,,22,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide54.png,rep_ingroup_praise,,0.767,,,,23,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide10.png,dem_outgroup_blame,,0.7584,,true,,24,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide86.png,rep_outgroup_blame,,0.7506,,,,25,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide604.png,distractor,,0.049,,,,26,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide70.png,dem_outgroup_blame,,0.0426,,,,27,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide57.png,rep_outgroup_blame,,0.0435,,,,28,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide90.png,rep_outgroup_blame,,0.0501,,,,29,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide50.png,neutral_political,,0.0672,,,,30,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide65.png,dem_ingroup_praise,,0.0665,,,,31,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide607.png,distractor,,0.067,,,,32,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide32.png,dem_ingroup_praise,,0.0665,,,,33,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide608.png,distractor,,0.8759,,,,34,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide61.png,dem_ingroup_praise,,0.8675,,true,,35,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide30.png,rep_outgroup_blame,,0.8606,,,,36,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide78.png,neutral_political,,0.0514,,,,37,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide58.png,rep_outgroup_blame,,0.0502,,,,38,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide83.png,rep_ingroup_praise,,0.0585,,,,39,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide53.png,rep_ingroup_praise,,0.0669,,,,40,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide45.png,neutral_political,,0.0668,,,,41,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide88.png,rep_outgroup_blame,,0.0744,,,,42,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide101.png,neutral_political,,0.0832,,,,43,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide80.png,neutral_political,,0.0846,,,,44,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide43.png,neutral_political,,0.0915,,,,45,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide29.png,rep_outgroup_blame,,0.109,,,,46,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide24.png,rep_ingroup_praise,,0.1248,,,,47,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide74.png,neutral_political,,0.4817,,,,48,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide33.png,dem_ingroup_praise,,0.4483,,,,49,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide84.png,rep_ingroup_praise,,0.0581,,,,50,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide34.png,dem_ingroup_praise,,0.0577,,,,51,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide47.png,neutral_political,,0.0584,,,,52,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide79.png,neutral_political,,0.0583,,,,53,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide606.png,distractor,,0.075,,,,54,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide67.png,dem_outgroup_blame,,0.0747,,,,55,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide52.png,rep_ingroup_praise,,0.0829,,,,56,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide63.png,dem_ingroup_praise,,0.0833,,,,57,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide71.png,neutral_political,,0.092,,,,58,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide59.png,rep_outgroup_blame,,0.0995,,,,59,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide76.png,neutral_political,,0.1661,,,,60,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide19.png,neutral_political,,0.1424,,,,61,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide42.png,neutral_political,,0.0741,,,,62,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide603.png,distractor,,0.0672,,,,63,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide13.png,neutral_political,,0.0744,,,,64,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide605.png,distractor,,0.0841,,,,65,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide35.png,dem_ingroup_praise,,0.0914,,,,66,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide73.png,neutral_political,,0.1,,,,67,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide31.png,dem_ingroup_praise,,0.1084,,,,68,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide68.png,dem_outgroup_blame,,0.1255,,,,69,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide38.png,dem_outgroup_blame,,0.1661,,,,70,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide611.png,distractor,,0.1332,,,,71,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide4.png,dem_ingroup_praise,,0.0415,,,,72,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide60.png,rep_outgroup_blame,,0.049,,,,73,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide69.png,dem_outgroup_blame,,0.0496,,,,74,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide64.png,dem_ingroup_praise,,0.0678,,,,75,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide37.png,dem_outgroup_blame,,0.0665,,,,76,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide85.png,rep_ingroup_praise,,0.0747,,,,77,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide48.png,neutral_political,,1.1087,,,,78,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide51.png,rep_ingroup_praise,,1.1086,,true,,79,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide91.png,dem_ingroup_praise,,1.0905,,,,80,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide49.png,neutral_political,,0.0415,,,,81,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide41.png,neutral_political,,0.0413,,,,82,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide36.png,dem_outgroup_blame,,0.0504,,,,83,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide82.png,rep_ingroup_praise,,0.0498,,,,84,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide96.png,dem_outgroup_blame,,0.0584,,,,85,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide616.png,distractor,,0.0669,,,,86,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide56.png,rep_outgroup_blame,,0.0672,,,,87,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide44.png,neutral_political,,0.0673,,,,88,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide617.png,distractor,,0.0749,,,,89,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide613.png,distractor,,0.0746,,,,90,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide614.png,distractor,,0.1259,,,,91,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide89.png,rep_outgroup_blame,,0.1346,,,,92,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide615.png,distractor,,0.1168,,,,93,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide16.png,neutral_political,,0.0489,,,,94,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide15.png,neutral_political,,0.0499,,,,95,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide75.png,neutral_political,,0.0506,,,,96,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide18.png,neutral_political,,0.0498,,,,97,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide72.png,neutral_political,,0.0674,,,,98,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide46.png,neutral_political,,1.4106,,,,99,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,5,Slide77.png,neutral_political,10.2332,1.3847,,true,,100,true,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,6,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide599.png,rep_outgroup_blame,,1.7696,personalized,true,,1,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide174.png,rep_ingroup_praise,,1.7942,community,,true,2,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide206.png,rep_outgroup_blame,,0.2066,community,,,3,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide476.png,rep_outgroup_blame,,0.1578,community,,,4,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide449.png,rep_outgroup_blame,,0.1579,community,,,5,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide112.png,rep_ingroup_praise,,0.1745,personalized,,,6,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide114.png,rep_ingroup_praise,,0.1559,community,,,7,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide21.png,rep_ingroup_praise,,0.1486,community,,,8,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide123.png,dem_ingroup_praise,,0.0749,personalized,,,9,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide537.png,rep_outgroup_blame,,0.0753,community,,,10,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide136.png,neutral_political,,0.1333,personalized,,,11,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide562.png,rep_ingroup_praise,,0.1331,personalized,,,12,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide414.png,rep_ingroup_praise,,0.1158,community,,,13,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide301.png,dem_ingroup_praise,,0.0498,personalized,,,14,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide531.png,rep_ingroup_praise,,0.0501,personalized,,,15,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide509.png,rep_outgroup_blame,,0.0502,community,,,16,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide355.png,rep_ingroup_praise,,0.0497,personalized,,,17,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide532.png,rep_ingroup_praise,,0.0583,personalized,,,18,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide418.png,rep_outgroup_blame,,0.0669,personalized,,,19,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide504.png,rep_ingroup_praise,,0.0666,community,,,20,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide415.png,rep_ingroup_praise,,0.0665,community,,,21,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide240.png,rep_outgroup_blame,,0.075,community,,,22,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide576.png,dem_outgroup_blame,,0.1333,personalized,,,23,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide141.png,rep_ingroup_praise,,0.1166,community,,,24,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide208.png,rep_outgroup_blame,,0.0503,personalized,,,25,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide417.png,rep_outgroup_blame,,0.0498,community,,,26,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide595.png,rep_ingroup_praise,,0.0582,community,,,27,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide597.png,rep_outgroup_blame,,0.0656,community,,,28,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide593.png,rep_ingroup_praise,,0.0665,community,,,29,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide515.png,dem_ingroup_praise,,0.0742,personalized,,,30,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide381.png,rep_ingroup_praise,,0.8913,community,,,31,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide314.png,neutral_political,,0.8912,personalized,,true,32,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide692.png,distractor,,0.8831,community,,,33,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide198.png,neutral_political,,0.0508,personalized,,,34,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide222.png,neutral_political,,0.05,personalized,,,35,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide324.png,rep_ingroup_praise,,0.0583,personalized,,,36,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide450.png,rep_outgroup_blame,,0.0665,personalized,,,37,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide225.png,neutral_political,,0.0752,personalized,,,38,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide358.png,rep_outgroup_blame,,0.0748,community,,,39,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide233.png,rep_ingroup_praise,,0.1346,community,,,40,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide420.png,rep_outgroup_blame,,0.1505,personalized,,,41,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide443.png,rep_ingroup_praise,,0.1408,community,,,42,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide544.png,dem_ingroup_praise,,0.0664,personalized,,,43,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide351.png,rep_ingroup_praise,,0.0593,community,,,44,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
